stock_code,stock_name,total_appearances,first_appear_date,last_appear_date,days_since_last,avg_net_buy_ratio,max_net_buy_ratio,positive_net_ratio,total_net_amount,avg_net_amount,total_buy_amount,avg_net_buy_rank,best_net_buy_rank,three_day_ratio,avg_change_pct,max_change_pct,last_market_cap,last_close_price,main_themes,limit_up_list_ratio,last_list_reason,avg_gap_days,max_gap_days,recent_gap_days,recent_30d_count,dragon_score,score_fund,score_persist,score_pattern,score_cap,score_decay,current_stage
002123.SZ,梦网科技,7,2024-09-12,2025-05-20,360,0.3213186057500862,0.5954415583525835,1.0,914475751.3600001,101608416.8177778,2508192733.47,19.333333333333332,2.0,0.22,8.683141410666668,10.065,11448757100.0,15.9,拟收购碧橙数字控制权+DeepSeek概念+云通信+鸿蒙,0.8888888888888888,日涨幅偏离值达7%的证券,41.7,125,89,0,37.8,16.4,14.1,14.4,2.8,-10.0,⚫ 已冷却
000420.SZ,吉林化纤,3,2024-03-28,2025-05-19,361,0.4094188528795821,0.5341745611689517,1.0,366282305.40999997,91570576.35249999,843414754.34,11.25,5.0,0.25,9.9819170305,10.043668122,12388461800.0,5.04,涨价+碳纤维+军工应用+国企改革,1.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,208.5,413,4,0,37.8,18.3,11.8,15.0,2.7,-10.0,⚫ 已冷却
603912.SH,佳力图,6,2024-07-24,2025-05-09,371,0.3640028926132402,0.6881595025375752,1.0,184906999.77,30817833.295,628277458.8,18.166666666666668,2.0,0.33,6.138179520333334,10.089,5553529800.0,10.25,磁悬浮压缩机+液冷+算力,0.6666666666666666,"连续三个交易日内,涨幅偏离值累计达20%的证券",57.8,148,1,0,37.8,14.5,14.4,13.3,5.6,-10.0,⚫ 已冷却
600300.SH,维维股份,3,2025-01-27,2025-04-08,402,0.49932178085958995,0.652950612286187,1.0,128073925.44,42691308.48,248558369.68,9.666666666666666,5.0,0.0,10.082376554333333,10.119047619,5983426100.0,3.7,豆奶+国企+年报预增,1.0,日涨幅偏离值达7%的证券,35.5,46,25,0,37.7,17.1,10.3,15.0,5.3,-10.0,⚫ 已冷却
603111.SH,康尼机电,4,2024-02-27,2025-01-13,487,0.4263120198739796,0.6141860784845937,1.0,141776401.29,28355280.257999998,323087611.63,13.4,4.0,0.2,9.184021465,10.083,5408128400.0,6.46,轨道交通+机器人+充电桩+一带一路,0.8,日涨幅偏离值达7%的证券,107.0,224,224,0,37.7,15.7,12.4,14.0,5.6,-10.0,⚫ 已冷却
002326.SZ,永太科技,2,2025-03-05,2026-02-06,98,0.465575056565283,0.5185727271127518,1.0,502172944.54999995,251086472.27499998,1062899128.83,12.5,12.0,0.5,9.99222920694551,10.01912045889102,23250736000.0,28.77,锂电池+液冷+氟化工+宁德时代,1.0,日涨幅偏离值达7%的证券,338.0,338,338,0,37.7,19.4,12.0,15.0,1.3,-10.0,⚫ 已冷却
000011.SZ,深物业A,2,2024-08-08,2024-08-09,644,0.42577277381835144,0.53317161253885,1.0,128811336.38,42937112.126666665,313972242.7,11.666666666666666,7.0,0.33,9.985999999999999,10.052,4943605300.0,9.39,房地产+深圳国资+高股息,1.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,1.0,1,1,0,37.7,15.7,11.0,15.0,6.0,-10.0,⚫ 已冷却
605188.SH,国光连锁,3,2025-04-15,2025-04-22,388,0.20174053914477033,0.3292051007534217,1.0,31440066.12,10480022.040000001,186971004.0,27.333333333333332,19.0,0.67,8.353942574666666,10.007251632,7899545200.0,15.94,零售+生鲜食品+智能物流,0.6666666666666666,日振幅值达15%的证券,3.5,6,1,0,37.7,5.9,14.3,23.3,4.1,-10.0,⚫ 已冷却
002779.SZ,中坚科技,6,2024-02-20,2025-05-12,368,0.3178631240413301,0.6439073987664699,1.0,626134376.4399999,89447768.06285714,1798889248.38,23.571428571428573,2.0,0.57,8.754035817714286,10.000961631,13547725000.0,114.39,人形机器人+园林机械+外销,0.8571428571428571,日涨幅偏离值达7%的证券,89.4,307,82,0,37.7,15.1,15.9,14.3,2.4,-10.0,⚫ 已冷却
601515.SH,衢州东峰,3,2024-01-22,2026-02-09,95,0.7022577340563335,1.0,1.0,117397439.0,39132479.666666664,184818977.82,5.0,1.0,0.0,6.66316064257028,10.132,8794831000.0,4.57,电子烟+锂电池+包装印刷,0.6666666666666666,日涨幅偏离值达7%的证券,374.5,524,524,0,37.7,20.4,10.3,13.3,3.7,-10.0,⚫ 已冷却
601996.SH,丰林集团,1,2026-05-15,2026-05-15,0,0.3438502605857841,0.3438502605857841,1.0,18488410.07,18488410.07,53768783.07,22.0,22.0,0.0,10.108303249097466,10.108303249097466,3418789000.0,3.05,回购+林业+人造板+碳中和,1.0,日涨幅偏离值达7%的证券,0.0,0,0,1,37.7,8.1,7.1,15.0,7.5,0.0,🔴 首次上榜
600403.SH,大有能源,6,2024-06-07,2025-05-21,359,0.4648673823370058,0.7736326194773869,1.0,154591325.64,22084475.09142857,354823950.64,10.857142857142858,1.0,0.14,10.091436683285716,10.18867925,10400033900.0,4.35,资产注入预期+国企改革+煤炭,0.8571428571428571,日涨幅偏离值达7%的证券,69.6,279,6,0,37.7,17.0,13.3,14.3,3.1,-10.0,⚫ 已冷却
600238.SH,海南椰岛,3,2024-01-26,2025-02-28,441,0.42514502558188094,0.6994941629051665,1.0,97592333.22,32530777.74,295670033.76,15.333333333333334,1.0,0.33,8.924637756666668,10.055,3123911100.0,7.02,海南自贸区+海南国资+保健酒+跨境电商,0.6666666666666666,"连续三个交易日内,涨幅偏离值累计达20%的证券",199.5,314,85,0,37.7,14.2,12.3,13.3,7.9,-10.0,⚫ 已冷却
603666.SH,亿嘉和,5,2024-08-21,2025-02-13,456,0.3043094593228715,0.456145844157268,1.0,275082901.49,55016580.298,722793190.64,21.6,8.0,0.6,6.8214590377999995,10.027,7392371200.0,35.8,子公司股权重组+人形机器人+多模态AI+低空经济,0.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",44.0,104,104,0,37.7,13.8,15.5,14.0,4.4,-10.0,⚫ 已冷却
600487.SH,亨通光电,1,2026-03-02,2026-03-02,74,0.3955483387878925,0.3955483387878925,1.0,1824830858.0,1824830858.0,4613420608.95,13.0,13.0,1.0,4.421052631578951,4.421052631578951,121280984000.0,49.6,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,37.7,19.5,13.1,15.0,0.1,-10.0,🔴 首次上榜
003001.SZ,中岩大地,2,2024-08-21,2024-12-11,520,0.3182455049063277,0.3792981083311932,1.0,69859252.03,34929626.015,206889713.48000002,19.5,19.0,1.0,9.666588326,10.006176652,3909542600.0,53.43,股份转让+岩土工程+水利水电+一带一路,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",112.0,112,112,0,37.7,10.8,15.0,15.0,6.9,-10.0,⚫ 已冷却
002741.SZ,光华科技,3,2024-07-05,2024-12-09,522,0.40759430353955634,0.6079071988201991,1.0,154942522.78,51647507.593333334,772018051.99,18.0,8.0,0.67,9.842597691666667,10.021,8814131200.0,24.38,硫化物固态锂金属电池+锂电池材料+光刻胶+PCB化学品,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",78.5,140,17,0,37.7,14.6,14.3,15.0,3.7,-10.0,⚫ 已冷却
603083.SH,剑桥科技,6,2024-01-19,2026-04-21,24,0.24503819486581055,0.3964937408736967,1.0,921897729.37,153649621.56166667,5124639020.469999,25.666666666666668,20.0,0.5,7.073936362957209,9.995112414,44416578000.0,161.17,高速光模块+华为+微软,0.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",164.6,526,526,1,37.6,14.1,15.4,7.5,0.6,0.0,🟡 洗盘观察期
603118.SH,共进股份,7,2024-08-22,2025-03-06,435,0.39459058459761265,0.6675104982785238,1.0,351170748.89,50167249.84142857,1270003640.08,15.142857142857142,2.0,0.29,6.362532368000001,10.054054054,10573122100.0,13.43,交换机+数据中心+先进封装+激光雷达,0.5714285714285714,日换手率达20%的证券,32.7,128,8,0,37.6,17.2,14.5,12.9,3.1,-10.0,⚫ 已冷却
000981.SZ,山子高科,5,2024-07-30,2025-01-03,497,0.36140894510746896,0.6718090486624416,1.0,374218392.45,74843678.49,1076969154.04,18.2,3.0,0.6,9.3612,10.526,15790876000.0,2.42,拟出售子公司股权+低价股+先进封装+无人驾驶,0.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",39.2,83,29,0,37.6,16.1,15.5,14.0,2.0,-10.0,⚫ 已冷却
002426.SZ,胜利精密,6,2024-08-30,2026-03-16,60,0.35385981506152014,0.5998178769984136,1.0,776322281.09,129387046.84833334,1873868886.8,18.666666666666668,4.0,0.33,9.214777615581282,10.17,15209622000.0,4.47,复合铜箔+车载显示+机器人结构件,0.8333333333333334,日涨幅偏离值达7%的证券,112.6,370,370,0,37.6,16.9,14.4,14.2,2.1,-10.0,⚫ 已冷却
600241.SH,时代万恒,3,2024-02-21,2025-01-09,491,0.39764212534178994,0.4910499187659301,1.0,34262846.6,11420948.866666667,87433933.6,15.333333333333334,5.0,0.33,10.048455950666666,10.055,2095431100.0,7.12,锂电池+国企,1.0,日涨幅偏离值达7%的证券,161.5,289,289,0,37.6,11.3,12.3,15.0,9.0,-10.0,⚫ 已冷却
605228.SH,神通科技,4,2024-02-20,2025-04-02,408,0.43824858689977114,0.7353196413074921,1.0,84010002.07,21002500.5175,226212816.0,22.75,1.0,0.5,8.187506396749999,10.051813472,4859931000.0,11.4,激光雷达+智能座舱+汽车零部件,1.0,日涨幅偏离值达7%的证券,135.7,281,27,0,37.6,12.3,14.2,15.0,6.0,-10.0,⚫ 已冷却
002350.SZ,北京科锐,2,2024-06-14,2026-02-27,77,0.3436040557715574,0.5487498459483294,1.0,109146981.72,54573490.86,233324713.33,17.5,8.0,1.0,9.960500000000003,10.000000000000009,6536394100.0,12.32,配电设备+中标5.88亿+储能,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",623.0,623,623,0,37.6,12.7,15.0,15.0,4.9,-10.0,⚫ 已冷却
002335.SZ,科华数据,6,2024-12-26,2026-03-10,66,0.4165493117451932,0.5127788834489144,1.0,1142821511.8200002,190470251.97000003,2790507358.01,14.166666666666666,6.0,0.0,10.003843844704878,10.014409222,31590655000.0,69.48,液冷智算+算电协同+入围央采,1.0,日涨幅偏离值达7%的证券,87.8,278,278,0,37.6,19.2,12.4,15.0,0.9,-10.0,⚫ 已冷却
002610.SZ,爱康科技,2,2024-01-09,2024-01-10,856,0.44716072114560584,0.4950277397225881,1.0,352942044.48,117647348.16000001,782060521.48,10.333333333333334,7.0,0.33,9.944666666666668,10.0,11905047800.0,2.66,光伏配件+TOPCon电池+HJT电池+区块链,1.0,日涨幅偏离值达7%的证券,1.0,1,1,0,37.6,18.9,11.0,15.0,2.7,-10.0,⚫ 已冷却
002555.SZ,三七互娱,1,2024-08-27,2024-08-27,626,0.7752943779261283,0.7752943779261283,1.0,296251694.86,296251694.86,382115107.88,2.0,2.0,0.0,9.976,9.976,21934799000.0,13.67,上半年业绩增长+将持续季度分红,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,37.6,24.1,7.1,15.0,1.4,-10.0,🔴 首次上榜
600191.SH,华资实业,5,2024-01-24,2025-04-16,394,0.3853389579243613,0.7119810906421281,1.0,88692795.39000002,17738559.078,218322381.37,14.0,2.0,0.2,10.043330078,10.089,3981291700.0,8.21,实控人拟变更+控股股东将获增资+复牌,0.8,日涨幅偏离值达7%的证券,112.0,344,93,0,37.6,13.6,13.1,14.0,6.9,-10.0,⚫ 已冷却
600825.SH,新华传媒,4,2024-01-08,2025-02-24,445,0.45818592913042094,0.7609063738227221,1.0,139644004.1,34911001.025,327288543.11,13.75,2.0,0.25,10.05631003175,10.088495575,8515836000.0,8.15,传媒+财联社注入预期+数字广告+上海国企,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",137.7,284,125,0,37.6,16.1,12.7,15.0,3.9,-10.0,⚫ 已冷却
002259.SZ,升达林业,1,2025-05-23,2025-05-23,357,0.3828238849460252,0.3828238849460252,1.0,41059706.06,41059706.06,107254817.88,14.0,14.0,1.0,3.317535545,3.317535545,3280151200.0,4.36,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,37.6,11.8,13.1,15.0,7.7,-10.0,🔴 首次上榜
600520.SH,文一科技,15,2024-02-21,2024-12-04,527,0.3329940704853817,0.872267655283305,1.0,714495080.46,44655942.52875,2237019749.7799997,23.4375,1.0,0.25,6.98020554225,10.027,6202534500.0,39.15,合肥国资拟入主+先进封装,0.3125,日换手率达20%的证券,20.5,137,22,0,37.6,15.5,15.4,11.6,5.1,-10.0,⚫ 已冷却
601616.SH,广电电气,3,2024-12-30,2026-01-23,112,0.4512708927763931,0.5460257270284673,1.0,141997809.70999998,35499452.427499995,313898222.7,13.5,8.0,0.25,7.5574304505,10.08583691,4968390400.0,5.82,数据中心+电力设备+腾讯概念,0.75,日换手率达20%的证券,194.5,317,317,0,37.5,16.0,11.8,13.8,5.9,-10.0,⚫ 已冷却
600664.SH,哈药股份,1,2026-04-14,2026-04-14,31,0.3478250096984178,0.3478250096984178,1.0,65117860.6,65117860.6,187214429.05,13.0,13.0,0.0,10.081743869209811,10.081743869209811,10174779900.0,4.04,创新药+保健品+仿制药一致性评价,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,37.5,12.6,7.1,15.0,3.2,-0.3,🔴 首次上榜
002716.SZ,湖南白银,5,2024-03-14,2026-02-24,80,0.40579295612619576,0.6392700260978808,1.0,794742047.3299999,158948409.466,1721088719.19,15.4,5.0,0.2,8.715893447013173,10.069,34989056000.0,15.05,银价上涨+业绩预增+湖南国资,1.0,日涨幅偏离值达7%的证券,178.0,668,15,0,37.5,18.5,13.1,15.0,0.8,-10.0,⚫ 已冷却
002126.SZ,银轮股份,2,2026-02-04,2026-02-05,99,0.4226654372823644,0.4659250921216514,1.0,793469431.76,396734715.88,1975543036.8799999,10.0,3.0,0.5,6.379541890572773,10.0050916496945,35212683000.0,44.4,人形机器人+液冷服务器+汽车热管理,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",1.0,1,1,0,37.5,19.7,12.0,15.0,0.8,-10.0,⚫ 已冷却
600195.SH,中牧股份,1,2026-04-07,2026-04-07,38,0.4806662803157239,0.4806662803157239,1.0,63933995.62,63933995.62,133011193.5,14.0,14.0,0.0,10.063694267515936,10.063694267515936,8822721000.0,8.64,养殖业+动物保健品+央企,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,37.5,14.3,7.1,15.0,3.7,-2.7,🔴 首次上榜
000017.SZ,深中华A,15,2024-01-10,2024-09-04,618,0.2988110562538782,0.6552439967943926,1.0,503350315.1099999,31459394.694374993,1731867404.14,19.125,1.0,0.19,5.251875,10.084,1778521700.0,5.87,珠宝黄金+锂电池+自行车,0.5625,日换手率达20%的证券,17.0,147,147,0,37.5,15.4,15.1,7.8,9.2,-10.0,⚫ 已冷却
000998.SZ,隆平高科,1,2024-12-27,2024-12-27,504,0.8043166180033829,0.8043166180033829,1.0,174998379.1,174998379.1,217573994.1,1.0,1.0,0.0,10.0,10.0,15188834000.0,11.55,农业种植+转基因+央企,1.0,日涨幅偏离值达7%的证券,0.0,0,0,0,37.5,23.3,7.1,15.0,2.1,-10.0,🔴 首次上榜
002848.SZ,高斯贝尔,2,2024-03-04,2024-12-26,505,0.4401802080699801,0.6492119398039881,1.0,55555302.96,27777651.48,155251522.7,13.0,4.0,0.5,4.824395781500001,10.021,1311837060.0,8.03,卫星导航+PCB+华为+国企改革,0.5,日振幅值达15%的证券,297.0,297,297,0,37.5,13.5,12.0,12.5,9.6,-10.0,⚫ 已冷却
603155.SH,新亚强,2,2024-07-09,2025-01-21,479,0.4735838334974158,0.6150385391267819,1.0,43930767.16,21965383.58,95006336.16,8.0,4.0,0.5,10.007319709499999,10.007639419,4547329900.0,14.4,芯片概念+有机硅+功能性助剂产品,1.0,日涨幅偏离值达7%的证券,196.0,196,196,0,37.5,14.2,12.0,15.0,6.3,-10.0,⚫ 已冷却
002625.SZ,光启技术,5,2024-02-08,2025-04-10,400,0.41077401880130066,0.6079375002592975,1.0,1062431431.3799999,177071905.23,2709655754.3,17.5,7.0,0.33,10.005385868333333,10.010822511,83360729000.0,38.69,军工+引入战投+航空装备,1.0,日涨幅偏离值达7%的证券,106.8,202,169,0,37.5,18.3,13.9,15.0,0.3,-10.0,⚫ 已冷却
600639.SH,浦东金桥,2,2024-01-29,2024-02-02,833,0.47835926547638224,0.4832314432203091,1.0,162510169.95999998,81255084.97999999,340414777.11,6.0,4.0,0.5,10.022,10.029,12872583700.0,15.14,上海国资+参股券商+房地产开发,1.0,日涨幅偏离值达7%的证券,4.0,4,4,0,37.5,17.9,12.0,15.0,2.6,-10.0,⚫ 已冷却
002606.SZ,大连电瓷,3,2024-01-12,2026-04-27,18,0.2684988156678146,0.4987167808948338,1.0,185944843.49,61981614.49666667,820216968.7,24.0,7.0,0.33,6.942734984966534,10.025,6241325300.0,14.82,数字能碳业务+电力设备+绝缘子避雷器,0.6666666666666666,"连续三个交易日内,涨幅偏离值累计达20%的证券",418.0,833,3,2,37.5,11.9,12.3,8.3,5.1,0.0,🟡 洗盘观察期
603968.SH,醋化股份,2,2024-04-16,2026-02-11,93,0.4266268931351232,0.915118606146719,1.0,86400996.5,28800332.166666668,250880808.38,16.0,1.0,0.33,10.023391812865498,10.035087719298245,3206246400.0,15.68,染料中间体+醋酸衍生物+食品防腐+亏损收窄,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",666.0,666,666,0,37.4,13.7,11.0,15.0,7.8,-10.0,⚫ 已冷却
603508.SH,思维列控,2,2024-03-04,2024-03-08,798,0.4297600956767336,0.5135939554580735,1.0,196393283.32999998,65464427.77666666,462575522.44,11.333333333333334,7.0,0.67,9.994,10.012,8315594200.0,21.81,高速铁路+无人驾驶+无人机,0.6666666666666666,"连续三个交易日内,涨幅偏离值累计达20%的证券",4.0,4,4,0,37.4,17.1,13.0,13.3,3.9,-10.0,⚫ 已冷却
000626.SZ,远大控股,1,2024-10-23,2024-10-23,569,0.4854139357568305,0.4854139357568305,1.0,18786118.8,18786118.8,38701235.0,17.0,17.0,1.0,10.0,10.0,3092461900.0,6.16,贸易+农业+跨境电商+供销社,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,37.4,11.3,13.1,15.0,7.9,-10.0,🔴 首次上榜
000949.SZ,新乡化纤,3,2024-04-09,2024-11-19,542,0.3624150007676626,0.4961172492559303,1.0,180611832.07999998,60203944.02666666,480316253.80999994,23.666666666666668,10.0,0.67,9.795556366666666,9.9756691,6627547300.0,4.52,低市净率+化纤+国企,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",112.0,214,214,0,37.4,13.2,14.3,15.0,4.8,-10.0,⚫ 已冷却
000737.SZ,北方铜业,12,2024-03-15,2026-01-29,106,0.30845319045560066,0.7853375716299691,1.0,1269821120.42,90701508.60142858,4468967938.75,19.214285714285715,1.0,0.29,8.942021781928572,10.049261084,39176350000.0,20.57,黄金+铜+山西国资+压延铜箔,0.9285714285714286,日涨幅偏离值达7%的证券,62.3,311,311,0,37.3,16.5,15.4,14.6,0.7,-10.0,⚫ 已冷却
000838.SZ,财信发展,1,2024-03-15,2024-03-15,791,0.4486863567360591,0.4486863567360591,1.0,25772022.06,25772022.06,57438836.0,14.0,14.0,1.0,10.063,10.063,3688180500.0,3.5,房地产+环保+重庆,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,37.3,12.0,13.1,15.0,7.2,-10.0,🔴 首次上榜
002983.SZ,芯瑞达,1,2024-10-09,2024-10-09,583,0.4032288019126319,0.4032288019126319,1.0,25121246.13,25121246.13,62300227.59,14.0,14.0,1.0,10.0,10.0,3114088600.0,24.31,华为+新型显示材料+MiniLED,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,37.3,11.2,13.1,15.0,7.9,-10.0,🔴 首次上榜
000622.SZ,恒立实业,2,2024-02-23,2024-04-02,773,0.3498031781629143,0.6200909972583126,1.0,21405368.990000002,10702684.495000001,72934796.55,24.0,6.0,1.0,10.0725,10.145,1615858800.0,3.8,汽车零部件+供货奇瑞+小金属+大宗贸易,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",39.0,39,39,0,37.3,8.0,15.0,15.0,9.3,-10.0,⚫ 已冷却
603183.SH,建研院,3,2024-08-26,2025-03-17,424,0.32101128609573953,0.4868806778184449,1.0,69518235.31,17379558.8275,186684881.36,15.25,10.0,0.25,10.100724178499998,10.131,2331648700.0,4.69,房屋检测+新型城镇化+工程检测,1.0,日涨幅偏离值达7%的证券,101.5,202,202,0,37.3,11.8,11.8,15.0,8.7,-10.0,⚫ 已冷却
603836.SH,海程邦达,2,2023-12-26,2025-05-15,365,0.4072493776918384,0.7348877244031176,1.0,41326969.64,20663484.82,93460516.46000001,12.0,1.0,0.5,10.004532449500001,10.03,3234507300.0,15.76,航运概念+跨境物流+半导体,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",506.0,506,506,0,37.3,12.6,12.0,15.0,7.8,-10.0,⚫ 已冷却
600458.SH,时代新材,1,2024-10-23,2024-10-23,569,0.439149373195196,0.439149373195196,1.0,264566387.51,264566387.51,602451930.16,21.0,21.0,1.0,3.786574871,3.786574871,9681745700.0,12.06,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,37.3,15.9,13.1,15.0,3.4,-10.0,🔴 首次上榜
002575.SZ,群兴玩具,3,2024-10-15,2026-03-10,66,0.3183751128846496,0.4882874822265776,1.0,323108762.73,80777190.6825,1043206908.4300001,21.5,12.0,0.5,9.97869104106983,9.982788296,5164070300.0,8.82,算力租赁+腾讯合作+酒类销售,0.75,"连续三个交易日内,涨幅偏离值累计达20%的证券",255.5,369,369,0,37.3,14.4,13.3,13.8,5.8,-10.0,⚫ 已冷却
002127.SZ,南极电商,1,2024-11-22,2024-11-22,539,0.4470604454097316,0.4470604454097316,1.0,173053761.17,173053761.17,387092535.13,19.0,19.0,1.0,10.025706941,10.025706941,8537334000.0,4.28,电子商务+营销+零售,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,37.3,15.3,13.1,15.0,3.9,-10.0,🔴 首次上榜
001696.SZ,宗申动力,22,2024-03-28,2026-03-06,70,0.3478359732593599,0.6952013966290546,1.0,3102384643.99,129266026.83291666,9015220590.76,17.541666666666668,2.0,0.12,8.694680178190533,10.046,22766311000.0,25.54,无人机+商业航天+业绩高增+氢能源,0.7083333333333334,日涨幅偏离值达7%的证券,33.7,303,303,0,37.3,17.9,14.6,13.5,1.3,-10.0,⚫ 已冷却
002518.SZ,科士达,2,2023-12-21,2024-12-27,504,0.4963963199843605,0.4963963199843605,1.0,193513973.66,193513973.66,389837647.6,12.0,12.0,0.5,7.023705004,7.023705004,13779525000.0,24.38,,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",372.0,372,372,0,37.3,18.0,12.0,15.0,2.4,-10.0,⚫ 已冷却
603202.SH,天有为,1,2026-04-13,2026-04-13,32,0.316152817323523,0.316152817323523,1.0,133817342.52,133817342.52,423267910.92,16.0,16.0,0.0,6.224585548952142,6.224585548952142,3388736400.0,101.88,,0.0,日换手率达20%的证券,0.0,0,0,0,37.3,13.3,7.1,10.0,7.6,-0.7,🔴 首次上榜
000977.SZ,浪潮信息,4,2024-03-01,2024-12-19,512,0.47322752197259527,0.6691507670624731,1.0,1989559262.0699997,497389815.5174999,4244422380.0,12.5,1.0,0.0,9.996819509,10.003,75268772000.0,51.19,液冷+字节+服务器龙头+山东国资,1.0,日涨幅偏离值达7%的证券,97.7,225,41,0,37.3,20.8,11.2,15.0,0.3,-10.0,⚫ 已冷却
002251.SZ,步步高,3,2025-04-23,2025-04-25,385,0.3658392521208766,0.5786497629671291,1.0,476897619.93,119224404.9825,1493359347.1100001,20.75,8.0,0.5,9.984835831,10.032894737,11138499300.0,7.36,零售+摘帽+一季报增长+年报扭亏,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",1.0,1,1,0,37.2,16.0,13.3,15.0,2.9,-10.0,⚫ 已冷却
603949.SH,雪龙集团,6,2025-02-26,2025-05-27,353,0.393213992538379,0.5622049694723179,1.0,122819661.61999999,20469943.60333333,321044263.82,14.833333333333334,5.0,0.33,8.470512755166668,10.034364261,5200478500.0,24.74,间接投资宇树科技+汽车热管理,0.5,日振幅值达15%的证券,18.0,62,62,0,37.2,14.5,14.4,12.5,5.8,-10.0,⚫ 已冷却
